service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,reliability_percentage
2021-03-18,553,553,Express Bus,Other Bus,Bus,PEAK,61.224489795918366
2021-03-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2021-03-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.55555555555556
2021-03-17,553,553,Express Bus,Other Bus,Bus,PEAK,62.22222222222222
2021-03-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.20754716981132
2021-03-16,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2021-03-15,553,553,Express Bus,Other Bus,Bus,PEAK,60.86956521739131
2021-03-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.84313725490197
2021-03-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,74.02597402597402
2021-03-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.54716981132076
2021-03-12,553,553,Express Bus,Other Bus,Bus,PEAK,63.829787234042556
2021-03-10,553,553,Express Bus,Other Bus,Bus,PEAK,60.46511627906976
2021-03-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.434782608695656
2021-03-09,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2021-03-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.769230769230774
2021-03-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.111111111111114
2021-03-08,553,553,Express Bus,Other Bus,Bus,PEAK,63.26530612244898
2021-03-05,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2021-03-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.25925925925925
2021-03-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,79.74683544303798
2021-03-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.074766355140184
2021-03-04,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-03-03,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2021-03-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.1588785046729
2021-03-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.264150943396224
2021-03-02,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2021-03-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.14285714285714
2021-03-01,553,553,Express Bus,Other Bus,Bus,PEAK,44.680851063829785
2021-02-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,78.48101265822784
2021-02-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.813084112149525
2021-02-26,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2021-02-25,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2021-02-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.62626262626263
2021-02-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.81481481481481
2021-02-24,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2021-02-22,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-02-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.747663551401864
2021-02-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.51851851851852
2021-02-23,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2021-02-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.88607594936708
2021-02-19,553,553,Express Bus,Other Bus,Bus,PEAK,69.76744186046511
2021-02-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.57142857142857
2021-02-18,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-02-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.481481481481474
2021-02-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.25925925925925
2021-02-17,553,553,Express Bus,Other Bus,Bus,PEAK,59.57446808510638
2021-02-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.63636363636363
2021-02-16,553,553,Express Bus,Other Bus,Bus,PEAK,60.46511627906976
2021-02-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.526315789473685
2021-02-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.51282051282051
2021-02-11,553,553,Express Bus,Other Bus,Bus,PEAK,57.446808510638306
2021-02-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.333333333333336
2021-02-12,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2021-02-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2021-02-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.28571428571429
2021-02-10,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-02-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.95744680851064
2021-02-09,553,553,Express Bus,Other Bus,Bus,PEAK,57.89473684210527
2021-02-08,553,553,Express Bus,Other Bus,Bus,PEAK,61.702127659574465
2021-02-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.19047619047619
2021-02-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.490566037735846
2021-02-05,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2021-02-04,553,553,Express Bus,Other Bus,Bus,PEAK,69.38775510204081
2021-02-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.05504587155964
2021-02-03,553,553,Express Bus,Other Bus,Bus,PEAK,54.347826086956516
2021-02-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.888888888888886
2021-02-02,553,553,Express Bus,Other Bus,Bus,PEAK,47.91666666666667
2021-02-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.336448598130836
2021-02-01,553,553,Express Bus,Other Bus,Bus,PEAK,59.57446808510638
2021-02-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.55140186915887
2021-01-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.23076923076923
2021-01-29,553,553,Express Bus,Other Bus,Bus,PEAK,48.93617021276596
2021-01-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.532710280373834
2021-01-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.728971962616825
2021-01-28,553,553,Express Bus,Other Bus,Bus,PEAK,48.93617021276596
2021-01-26,553,553,Express Bus,Other Bus,Bus,PEAK,55.319148936170215
2021-01-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.71698113207547
2021-01-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.71698113207547
2021-01-27,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-01-25,553,553,Express Bus,Other Bus,Bus,PEAK,48.888888888888886
2021-01-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.54716981132076
2021-01-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.256410256410255
2021-01-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.43396226415094
2021-01-22,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2021-01-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.467289719626166
2021-01-21,553,553,Express Bus,Other Bus,Bus,PEAK,42.5531914893617
2021-01-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.037974683544306
2021-01-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.490566037735846
2021-01-19,553,553,Express Bus,Other Bus,Bus,PEAK,56.25
2021-01-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,77.21518987341773
2021-01-15,553,553,Express Bus,Other Bus,Bus,PEAK,52.083333333333336
2021-01-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.909090909090914
2021-01-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.36363636363637
2021-01-13,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2021-01-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.532710280373834
2021-01-14,553,553,Express Bus,Other Bus,Bus,PEAK,48.93617021276596
2021-01-12,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2021-01-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.747663551401864
2021-01-11,553,553,Express Bus,Other Bus,Bus,PEAK,47.91666666666667
2021-01-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.111111111111114
2021-01-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.08860759493672
2021-01-08,553,553,Express Bus,Other Bus,Bus,PEAK,68.88888888888889
2021-01-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.888888888888886
2021-01-06,553,553,Express Bus,Other Bus,Bus,PEAK,52.083333333333336
2021-01-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.310679611650485
2021-01-07,553,553,Express Bus,Other Bus,Bus,PEAK,57.446808510638306
2021-01-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.32075471698113
2021-01-05,553,553,Express Bus,Other Bus,Bus,PEAK,45.83333333333333
2021-01-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.660377358490564
2021-01-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.629629629629626
2021-01-04,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2021-01-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.75
2020-12-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.407407407407405
2020-12-31,553,553,Express Bus,Other Bus,Bus,PEAK,60.416666666666664
2020-12-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.18518518518518
2020-12-30,553,553,Express Bus,Other Bus,Bus,PEAK,57.446808510638306
2020-12-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.91836734693878
2020-12-29,553,553,Express Bus,Other Bus,Bus,PEAK,55.319148936170215
2020-12-28,553,553,Express Bus,Other Bus,Bus,PEAK,42.22222222222222
2020-12-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.730769230769226
2020-12-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.97435897435898
2020-12-24,553,553,Express Bus,Other Bus,Bus,PEAK,56.25
2020-12-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.074766355140184
2020-12-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.16326530612245
2020-12-22,553,553,Express Bus,Other Bus,Bus,PEAK,77.77777777777779
2020-12-23,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2020-12-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.629629629629626
2020-12-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.30275229357798
2020-12-21,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2020-12-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.0
2020-12-18,553,553,Express Bus,Other Bus,Bus,PEAK,48.888888888888886
2020-12-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.03448275862068
2020-12-17,553,553,Express Bus,Other Bus,Bus,PEAK,51.06382978723404
2020-12-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.61904761904761
2020-12-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.45945945945946
2020-12-16,553,553,Express Bus,Other Bus,Bus,PEAK,70.27027027027027
2020-12-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.37931034482759
2020-12-15,553,553,Express Bus,Other Bus,Bus,PEAK,61.111111111111114
2020-12-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.74789915966386
2020-12-14,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-12-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.534246575342465
2020-12-11,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2020-12-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.08474576271186
2020-12-10,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2020-12-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.2542372881356
2020-12-09,553,553,Express Bus,Other Bus,Bus,PEAK,74.46808510638297
2020-12-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.67768595041323
2020-12-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.67768595041323
2020-12-08,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2020-12-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.76576576576578
2020-12-07,553,553,Express Bus,Other Bus,Bus,PEAK,55.10204081632652
2020-12-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.33333333333334
2020-12-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.2542372881356
2020-12-04,553,553,Express Bus,Other Bus,Bus,PEAK,68.75
2020-12-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.86956521739131
2020-12-03,553,553,Express Bus,Other Bus,Bus,PEAK,73.46938775510205
2020-12-02,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-12-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.536585365853654
2020-12-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.0
2020-12-01,553,553,Express Bus,Other Bus,Bus,PEAK,53.333333333333336
2020-11-30,553,553,Express Bus,Other Bus,Bus,PEAK,46.808510638297875
2020-11-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.55555555555556
2020-11-27,553,553,Express Bus,Other Bus,Bus,PEAK,51.42857142857142
2020-11-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.86206896551724
2020-11-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,86.07594936708861
2020-11-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.798165137614674
2020-11-25,553,553,Express Bus,Other Bus,Bus,PEAK,56.25
2020-11-24,553,553,Express Bus,Other Bus,Bus,PEAK,70.45454545454545
2020-11-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.1578947368421
2020-11-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.99999999999999
2020-11-23,553,553,Express Bus,Other Bus,Bus,PEAK,61.111111111111114
2020-11-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.42857142857143
2020-11-20,553,553,Express Bus,Other Bus,Bus,PEAK,74.46808510638297
2020-11-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.54621848739495
2020-11-19,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2020-11-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.18487394957983
2020-11-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.34782608695652
2020-11-17,553,553,Express Bus,Other Bus,Bus,PEAK,54.166666666666664
2020-11-16,553,553,Express Bus,Other Bus,Bus,PEAK,53.333333333333336
2020-11-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.03571428571429
2020-11-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.10526315789474
2020-11-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.92592592592593
2020-11-13,553,553,Express Bus,Other Bus,Bus,PEAK,57.446808510638306
2020-11-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.94117647058824
2020-11-12,553,553,Express Bus,Other Bus,Bus,PEAK,55.319148936170215
2020-11-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.278688524590166
2020-11-11,553,553,Express Bus,Other Bus,Bus,PEAK,45.83333333333333
2020-11-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.66386554621849
2020-11-10,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2020-11-09,553,553,Express Bus,Other Bus,Bus,PEAK,55.26315789473685
2020-11-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.04347826086957
2020-11-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.32743362831859
2020-11-06,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-11-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.23376623376623
2020-11-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.26315789473685
2020-11-05,553,553,Express Bus,Other Bus,Bus,PEAK,70.2127659574468
2020-11-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.557377049180324
2020-11-04,553,553,Express Bus,Other Bus,Bus,PEAK,60.416666666666664
2020-11-03,553,553,Express Bus,Other Bus,Bus,PEAK,72.91666666666666
2020-11-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.47540983606557
2020-11-02,553,553,Express Bus,Other Bus,Bus,PEAK,70.83333333333334
2020-11-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.4070796460177
2020-10-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.94871794871796
2020-10-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.64912280701754
2020-10-30,553,553,Express Bus,Other Bus,Bus,PEAK,67.3469387755102
2020-10-29,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-10-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.37931034482759
2020-10-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.85123966942148
2020-10-28,553,553,Express Bus,Other Bus,Bus,PEAK,57.446808510638306
2020-10-27,553,553,Express Bus,Other Bus,Bus,PEAK,69.38775510204081
2020-10-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.67741935483871
2020-10-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.82905982905983
2020-10-26,553,553,Express Bus,Other Bus,Bus,PEAK,65.21739130434783
2020-10-23,553,553,Express Bus,Other Bus,Bus,PEAK,67.3469387755102
2020-10-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,74.13793103448276
2020-10-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2020-10-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.71186440677966
2020-10-22,553,553,Express Bus,Other Bus,Bus,PEAK,70.83333333333334
2020-10-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.24793388429752
2020-10-21,553,553,Express Bus,Other Bus,Bus,PEAK,59.183673469387756
2020-10-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.22689075630252
2020-10-20,553,553,Express Bus,Other Bus,Bus,PEAK,60.416666666666664
2020-10-19,553,553,Express Bus,Other Bus,Bus,PEAK,58.69565217391305
2020-10-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.09433962264151
2020-10-16,553,553,Express Bus,Other Bus,Bus,PEAK,64.58333333333334
2020-10-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.016949152542374
2020-10-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,78.87323943661971
2020-10-15,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2020-10-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.33057851239669
2020-10-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.57377049180327
2020-10-14,553,553,Express Bus,Other Bus,Bus,PEAK,68.75
2020-10-13,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2020-10-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2020-10-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.77777777777778
2020-10-12,553,553,Express Bus,Other Bus,Bus,PEAK,63.829787234042556
2020-10-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.42105263157895
2020-10-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.5
2020-10-09,553,553,Express Bus,Other Bus,Bus,PEAK,77.55102040816327
2020-10-08,553,553,Express Bus,Other Bus,Bus,PEAK,75.60975609756098
2020-10-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.10309278350515
2020-10-07,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2020-10-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.16949152542372
2020-10-06,553,553,Express Bus,Other Bus,Bus,PEAK,53.333333333333336
2020-10-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2020-10-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.66666666666667
2020-10-05,553,553,Express Bus,Other Bus,Bus,PEAK,78.72340425531915
2020-10-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,77.5
2020-10-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.86440677966102
2020-10-02,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2020-10-01,553,553,Express Bus,Other Bus,Bus,PEAK,62.22222222222222
2020-10-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.97435897435898
2020-09-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.10569105691057
2020-09-30,553,553,Express Bus,Other Bus,Bus,PEAK,60.416666666666664
2020-09-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.05263157894737
2020-09-29,553,553,Express Bus,Other Bus,Bus,PEAK,75.0
2020-09-28,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2020-09-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.79661016949152
2020-09-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.42857142857143
2020-09-25,553,553,Express Bus,Other Bus,Bus,PEAK,60.46511627906976
2020-09-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.48275862068966
2020-09-23,553,553,Express Bus,Other Bus,Bus,PEAK,62.22222222222222
2020-09-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.37931034482759
2020-09-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.295081967213115
2020-09-24,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2020-09-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.29268292682927
2020-09-22,553,553,Express Bus,Other Bus,Bus,PEAK,63.04347826086957
2020-09-21,553,553,Express Bus,Other Bus,Bus,PEAK,75.0
2020-09-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.10344827586206
2020-09-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.55696202531645
2020-09-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.24793388429752
2020-09-18,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-09-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.86554621848739
2020-09-17,553,553,Express Bus,Other Bus,Bus,PEAK,69.38775510204081
2020-09-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.2542372881356
2020-09-15,553,553,Express Bus,Other Bus,Bus,PEAK,71.11111111111111
2020-09-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.02521008403361
2020-09-16,553,553,Express Bus,Other Bus,Bus,PEAK,67.3469387755102
2020-09-14,553,553,Express Bus,Other Bus,Bus,PEAK,63.04347826086957
2020-09-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.15702479338842
2020-09-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,74.35897435897436
2020-09-11,553,553,Express Bus,Other Bus,Bus,PEAK,53.06122448979592
2020-09-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.95726495726495
2020-09-10,553,553,Express Bus,Other Bus,Bus,PEAK,76.59574468085107
2020-09-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.96296296296296
2020-09-09,553,553,Express Bus,Other Bus,Bus,PEAK,65.3061224489796
2020-09-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.39344262295081
2020-09-08,553,553,Express Bus,Other Bus,Bus,PEAK,59.57446808510638
2020-09-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.8
2020-09-04,553,553,Express Bus,Other Bus,Bus,PEAK,58.69565217391305
2020-09-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.37614678899083
2020-09-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.23376623376623
2020-09-03,553,553,Express Bus,Other Bus,Bus,PEAK,69.76744186046511
2020-09-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.620689655172406
2020-09-02,553,553,Express Bus,Other Bus,Bus,PEAK,45.45454545454545
2020-09-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.526315789473685
2020-09-01,553,553,Express Bus,Other Bus,Bus,PEAK,64.28571428571429
2020-09-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.0952380952381
2020-08-31,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2020-08-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.3448275862069
2020-08-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.74452554744526
2020-08-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.76470588235294
2020-08-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.80165289256198
2020-08-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.76470588235294
2020-08-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.4
2020-08-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.57142857142857
2020-08-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.18181818181817
2020-08-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.932203389830505
2020-08-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.431654676258994
2020-08-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.029411764705884
2020-08-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.84057971014492
2020-08-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.34108527131784
2020-08-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.15107913669065
2020-08-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.09489051094891
2020-08-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.71875
2020-08-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.42028985507246
2020-08-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.0
2020-08-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.32352941176471
2020-08-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.58823529411765
